address,bsc_mpx_balance,bsc_thena_lp_balance,bsc_thena_mpx_balance,fantom_equalizer_lp_balance,fantom_equalizer_mpx_balance,fantom_fsmlp_balance,fantom_fvm_lp_balance,fantom_fvm_mpx_balance,fantom_mpx_balance,fantom_smpx_balance,total_mpx,vefvm_balance
0xD89D6bd6469a037E6ef6c235774358998700cC4D,0,0,0,0,0,0,0,0,456,0,456,2
0xD8E47feA07D07AfD1E2446d41153Bc998DF4a257,0,0,0,0,0,0,0,0,0,1357979055212445952,1357979055212445952,7440260773379130
0xD8de60896a57198a5396c2a9402CB931Dc740118,0,0,0,0,0,0,0,0,9999999999998204,0,9999999999998204,54789215966323
0xD9010fB0B7df8bD85B7B614c01dF9A65e032f60D,0,0,0,0,0,0,0,0,0,135916982237072900096,135916982237072900096,744678489327920768
0xD90515a69C82b92992fA3c03D010AcCB366Bf2C1,0,0,0,0,0,0,0,0,0,8955124343493054464,8955124343493054464,49064424166100528
0xD915cF6BE74e97773F49F1Ad7BC84167398153BE,0,0,0,0,0,0,0,0,304488360268398784,0,304488360268398784,1668267852997985
0xD951Da0F8Cfefd3a1a17C3312Ee1d18CaC271469,0,0,0,0,0,0,0,0,58262276585972816,0,58262276585972816,319214445455908
0xD960Fcbb70349154Fa5493f974d4BB6eF67d7519,0,0,0,0,0,0,0,0,0,227564900019303972864,227564900019303972864,1246810245351458048
0xD9e2A3b80A30CB48eef4DCb4Aa8b583182a16b4B,0,0,0,0,0,0,6918522448130552627200,11060475775518471356416,0,1790270047418698432512,12850745822937169788928,70408228822135398400
0xD9f15f67991399369CA98c983b8aEcDe0ec1d7A8,0,0,0,0,0,0,0,0,9660,0,9660,53
0xD9ff18Bf57a664e7F8447E4EB77aa8D5f3245b54,0,0,0,649014590,977179955,1531781331698587795456,2251261626757952307200,3599037926636900581376,9022363345999286272,9755862296981720268800,13363922586965597224960,73219884077461118976
0xDA2Bed07354bd50b3c808C82DC5910687583c207,0,0,0,0,0,0,0,0,46470,0,46470,255
0xDB0132c875eA7A00c4a6283da592ae6500205396,0,0,0,0,0,218865804721452646400,0,0,0,158967638201888342016,158967638201888342016,870971226110111872
0xDB3024b600b17Aecf8Cba347D48a29d5Cf1018de,0,0,0,4796807713936265707520,7222248034860550586368,0,0,0,7855,0,7222248034860550586368,39570130734439751680
0xDB5687588609623793249135F61A2A54360Fc682,0,0,0,0,0,0,0,0,0,149234274170000015360,149234274170000015360,817642887707905408
0xDB62AcA7588d82C6Ef8b6A577CfC3811536997a4,0,0,0,0,0,0,0,0,0,2785520326630520127488,2785520326630520127488,15261647475436947456
0xDBDDA15663cdFe1438A19D0126674420F7047B32,0,0,0,0,0,480031964802832728064,0,0,0,415858077726990729216,415858077726990729216,2278453803192811264
0xDBF4a4874E5BF633D8628e5272F9965EC1Ee4dD9,0,0,0,0,0,0,0,0,0,729637227422982602752,729637227422982602752,3997625163035408384
0xDC18517d7f2EffC6ccE195f5a2Bf64AB52367AD3,0,0,0,0,0,0,0,0,0,13182164430838678159360,13182164430838678159360,72224045390493106176
0xDC28587b32a2908461384A73ee3911d2Ab68825e,0,0,0,0,0,0,0,0,179387366101274432,0,179387366101274432,982849314295434
0xDDC9cc6b612C9FFB84f0D4A1c1C5d960b2C4eECF,0,0,0,0,0,0,0,0,521302756849524,0,521302756849524,2856176932887
0xDDbcc53f0C784C37862671F8C36F1175338e3322,0,0,0,0,0,0,0,0,0,37475015726673246027776,37475015726673246027776,205322672999041925120
0xDE35343fed6eDC6bDb2F9064B98C552F5639Cb11,0,0,0,0,0,0,0,0,9999999999998844,0,9999999999998844,54789215966326
0xDE9939E9c22C084F9D0D1D58b7640D6Aa9503340,0,0,0,0,0,0,0,0,7648960160920022016,211998006978547023872,219646967139467034624,1203428511895426560
0xDEB36456D09A81b1C470b0B8110E28aE3925e8c5,0,0,0,0,0,0,0,0,0,339976628009557491712,339976628009557491712,1862705289552123904
0xDF098a2B91808648507b6326cB243aAE21461Ca6,0,0,0,0,0,0,0,0,13727,0,13727,75
0xDF3493b4D01aF9382659E082FaacACa1495a85AA,0,0,0,0,0,0,0,0,0,884007570850955395072,884007570850955395072,4843408171522624512
0xDFe66B7dD823531f32e002209D6Ccd5552C6C356,0,0,0,0,0,0,0,0,19378642287686,0,19378642287686,106174061743
0xDa9f37c1333BB2474A7012024D397654E603c3F1,0,0,0,0,0,0,0,0,1151551140344117592064,5000000000000000000000,6151551140344117592064,33703866395625476096
0xDaD7ef2EfA3732892d33aAaF9B3B1844395D9cbE,0,0,0,0,0,0,0,0,3000000000000000000,0,3000000000000000000,16436764789899842
0xDb10d21f28a34FD04E4425eac777483798f7e217,0,0,0,0,0,0,0,0,356806049042179293184,0,356806049042179293184,1954912367906589952
0xDb8e5CCaA30555E1bB4EDe84Ff5b5b07B1f33d9E,0,0,0,0,0,0,0,0,93315782206681280,0,93315782206681280,511269854438914
0xDb9E9c36eA1c25F1B8d204A6b476C40bD6350545,0,0,0,0,0,4838703987033745408,0,0,0,21938273049522438144,21938273049522438144,120198078003866352
0xDc13B815C055b6C620CBe16bcb9F684Db69246Ea,0,0,0,0,0,0,0,0,0,8101225925687246848,8101225925687246848,44385981683453304
0xDc8AF4218c2DdF73f574E6b7d142abe976be04A6,0,0,0,0,0,0,0,0,0,702257095075253977088,702257095075253977088,3847611564596761088
0xDcBeF2bA1E9471D3D12B47E1d6B81D55D55292af,0,0,0,0,0,46440808310791323648,0,0,74574533004113312,46256756635746369536,46331331168750485504,253845730941235744
0xDcE1f6d9162Eb152053226F595995c22b39a6b53,0,0,0,0,0,0,0,0,236916719363751116800,0,236916719363751116800,1298048130325562368
0xDdbce979a586Eda933980d5baf992BA4dbccCedf,0,0,0,0,0,0,0,0,0,1876762202682624000,1876762202682624000,10282632964022876
0xDe0610591B31D2f562D39FcF60ca9d79c3b67D8A,0,0,0,0,0,0,0,0,641434132234064896,0,641434132234064896,3514367319914946
0xDe09f142D0292595b8ACE3c7517122Ea4D3E205c,0,0,0,0,0,0,0,0,315,0,315,2
0xDe975401d53178cdF36E1301Da633A8f82C33ceF,0,0,0,0,0,0,0,0,0,45101201827124592640,45101201827124592640,247105948724749344
0xDeDa27112fE87E8ea5D209Ee2cf8f276FA6f6164,0,0,0,0,0,0,0,0,1764109809493722,0,1764109809493722,9665419334068
0xDfaeE2a0D27f3f37f468D62e02fad28e264d2050,0,0,0,0,0,0,0,0,0,67551192428246482944,67551192428246482944,370107687073450240
0xDfb0348F0d8200Ee2eb50aa4755F690dC3165B52,0,0,0,0,0,0,0,0,0,172773571432593981440,172773571432593981440,946612851849502080
0xE070c528D6D8C92aA773e4c2fBF4135a99C36F46,0,0,0,0,0,0,0,0,508536553398099136,0,508536553398099136,2786231905090300
0xE07C6dE6c1e8208ee5B7011A725Fb12c17d48AA0,0,0,0,0,0,0,0,0,0,36031678907137032192,36031678907137032192,197414743727268928
0xE0D06FD5377204a5D13A10DB21F2b0F52194dA5b,0,0,0,0,0,0,0,0,156585242275959264,0,156585242275959264,857918265619808
0xE0eC40B34b4a107BF6fFE91FF076022CEe4D7276,0,0,0,0,0,0,0,0,4298,0,4298,24
0xE106e50aF50bA47Ff08bd23C3BE76fD2Bf135Df8,0,0,0,0,0,0,0,0,0,3869511765698539945984,3869511765698539945984,21200751581512310784
0xE18eFe2055BE49aC76B20675073bcf5D028B4b92,0,0,0,0,0,0,0,0,36148,0,36148,198
0xE1A27375E1B47dAC5C213F9F85Dc4B1FbA80d88d,0,0,0,0,0,0,0,0,0,48956921740000002048,48956921740000002048,268231135825971424
0xE1Ab645f4b0c58efCAf090C5f5dDfc4d42eBBac9,0,0,0,0,0,0,0,0,516813364516690048,0,516813364516690048,2831579904279202
0xE1B6727314d10E27E94B1331571Ce7072B4c47f8,0,0,0,0,0,0,0,0,50701600116561666048,1138839634080964018176,1189541234197525692416,6517403158130631680
0xE1C7Cb303c250bAD00a9857FCf09927752B0B46F,0,0,0,0,0,0,0,0,122633,0,122633,672
0xE1D8D2f9e865Ab32Ec8229A6ec53c90482A562Fd,0,0,0,0,0,0,0,0,781571253010831104,0,781571253010831104,4282167617428778
0xE1D8Ffc920Dda7995b590e4D76c71d7D2C2945b0,90342831744765952,8991820619770100736,375756706377580871680,0,0,0,0,0,0,0,375847049209325617152,2059236514943865600
0xE20AA75c495bB17346E7CCdFD138187887c8edC6,0,0,0,6924575523860429,10425892583550190,0,0,0,0,0,10425892583550190,57122648040192
0xE222BEC342E139F01558972A0558bDc64e907B04,0,0,0,0,0,0,0,0,571414564937390080,0,571414564937390080,3130735600466277
0xE25bA8eC283a86a3DBfb471ec262E26dD8137c59,0,0,0,0,0,0,0,0,0,50616345446326804480,50616345446326804480,277322988208530560
0xE2845125c856056063BEd1F79BB5078865F54d51,0,0,0,0,0,0,0,0,3501,0,3501,19
0xE2F4aE60152dEcc4e136a0Cf988A81D813dB8a83,0,0,0,0,0,0,0,0,870,0,870,5
0xE3053cDe2124eAA6103DddE8E5c6BD36c66F716E,0,0,0,0,0,17248505977611911168,0,0,0,0,0,0
0xE30Fd89D5df2ee942E958fCC02C40b186fD49022,0,0,0,0,0,0,0,0,42100000000000000000,0,42100000000000000000,230662599218261152
0xE34CEa6bA44080Fb5C2307db6c0b375Edb5E6e54,0,0,0,0,0,0,0,0,318874677305249234944,0,318874677305249234944,1747089356107198464
0xE36fecf528d9A204F06A1D8425FEf09D5fD6103d,0,0,0,0,0,0,0,0,10572469120920180736,0,10572469120920180736,57925729396348064
0xE384dc2861717bbB8Cd3bbD4c2508dC07Ff61E57,0,0,0,0,0,38917800869291032576,0,0,0,10408714371720288256,10408714371720288256,57028529964405512
0xE3D115848183bF0B366A0efd59D57b670d9d37BA,0,0,0,0,0,0,0,0,2280704280552201256960,4111956603419252228096,6392660883971453747200,35024887777144000512
0xE3E7620168DF930e62fb8Fd04D6E8049892Eae1D,0,0,0,0,0,0,0,0,431190000000000000000,92314075300000006144,523504075299999973376,2868237784086705664
0xE441135EFC66F3D2186a507E7D8eEf7d02b2953E,0,0,0,0,0,0,0,0,10000000000000000000,0,10000000000000000000,54789215966332816
0xE47CC93b4E824325aC8B26423EAb495208910AE0,0,0,0,0,0,0,0,0,709803,0,709803,3889
0xE4857e6647bC457ac52f45CD39Ac678d5D774a41,0,0,0,0,0,0,0,0,378549333750685760,0,378549333750685760,2074042120077772
0xE49f9C282fE9C9BEc52905Cf11fBB93a59568Fd9,0,0,0,0,0,0,0,0,32001,0,32001,175
0xE4Bdfe211255FED62eC74FA13b286354E15A945A,0,0,0,0,0,0,0,0,230740000000000000000,9314041639590268928,240054041639590264832,1315237273098256128
0xE4ee17128130205992f11390A972bcD92b31a72e,0,0,0,0,0,0,0,0,22079217309593768,0,22079217309593768,120970300554293
0xE53D3f2B99FE0Ed6C05977bC0547127836f0D78d,0,0,0,0,0,0,0,0,1280325424626170624,0,1280325424626170624,7014802619703003
0xE542cd361Db1Fd0b3C0a622A38aA529A7bDA450C,0,0,0,0,0,0,0,0,932,0,932,5
0xE59EBbf4A10493cf5833f69CD142C71CCc72428c,0,0,0,0,0,0,0,0,1837057219666259200,0,1837057219666259200,10065092475080558
0xE5EA18E42b4DE48F4d3f517614d85af6f5E00F38,0,213386403477693693952,8917145431064636817408,0,0,0,0,0,0,0,8917145431064636817408,48856340682579828736
0xE611e1Fe5A69385593A76C934fdd90B0270A79e0,0,0,0,0,0,24114027030441144320,0,0,0,2169782585492441923584,2169782585492441923584,11888068667653339136
0xE613c0a986894c473Cdbe5D512b36DEB3A3C686b,0,0,0,0,0,0,0,0,305208938401523695616,0,305208938401523695616,1672215844093625344
0xE66b9c6b6363195E75F806bf5519e578F02114cE,0,0,0,0,0,64792040861179502592,0,0,0,345251650883247144960,345251650883247144960,1891606726297516800
0xE67FBe979E1Ed13f87Fc2d023E1560f5A7D484d6,0,0,0,0,0,0,0,0,10318102156565866496,0,10318102156565866496,56532072741877160
0xE684dC05C16851c65Edb5D9fc3b11Bce4F427Eb2,0,0,0,0,0,0,0,0,0,47288462568818876416,47288462568818876416,259089778839886272
0xE6f38B72068A1d864d27Bff13264Cb007aB9dD5e,0,0,0,0,0,0,0,0,6043,0,6043,33
0xE778Ef6CabaD3b6f8578680f5f663E8548697193,0,0,0,0,0,0,0,0,0,99534629551302688768,99534629551302688768,545342431461525504
0xE7f2c171674a943D3a51982B8137463E1E001161,0,0,0,0,0,0,0,0,1373126019137739685888,0,1373126019137739685888,7523249801152845824
0xE7f7F821b703F888745a10F3aABe1A8C792031D8,0,0,0,0,0,0,0,0,140033,0,140033,767
0xE805062F00DdAEA55389728c27feb2e201e81755,0,0,0,0,0,0,0,0,106203371560287760,0,106203371560287760,581879946076930
0xE81Df5ba52c89b4B2e8a56d05a4242F937736b53,0,0,0,0,0,0,0,0,53889886060714,138632700000000000000,138632753889886060544,759557989288043264
0xE889Ab1db4dE3F94190ABbD551AD470270bEe20e,0,0,0,0,0,2990213561029944147968,0,0,0,2216514604416555548672,2216514604416555548672,12144109735390941184
0xE89b519AbD57Be6FE2c9CF1C3cE2488F5d810A44,0,0,0,0,0,0,0,0,38294695175698728,0,38294695175698728,209813632434624
0xE8E9Dcc8803F758256F60E24C27ADf7a85adCB9E,0,0,0,0,0,0,0,0,482631612104122,0,482631612104122,2644300762775
0xE8Ec5a7D1C5a73C94Df97Af4B68422ACABd2CC57,0,0,0,0,0,0,0,0,9999999999999136,0,9999999999999136,54789215966328
0xE8aDC97E720D3395992EFbFe15E4B42266fC2a89,0,0,0,0,0,0,0,0,62593156632063920,0,62593156632063920,342942997672865
0xE8fEcEBac598ADa02f93Ccd8A25cff79835efE43,0,0,0,0,0,0,0,0,101763778232596922368,0,101763778232596922368,557555762313575040
0xE9408ec9a839860933c92dc91D0dA28f07bBdaC6,0,0,0,0,0,0,0,0,0,10689352277495719936,10689352277495719936,58566123047192456
0xE98b3031f2A3FcC8B1175Ab93C48dE0541A76164,0,0,0,0,0,0,0,0,0,315709454751669747712,315709454751669747712,1729747349900241152
0xE9db81A85fDc1f28239bdcA8D3054ad39F44A8D5,0,0,0,1832961479126170730496,2759773422256043589632,220184897992883568640,2747417758639155838976,4392230825653919809536,0,1140422944177117200384,8292427192087079813120,45433558431234981888
0xEA6567EAB8E0B74C466d363C45854E6F3BEa7A0c,0,0,0,0,0,0,0,0,691899670563682385920,13974266779605573566464,14666166450169256607744,80354776103650820096
0xEACEaC3fE9B210724D19F151ffdba42C072333f6,0,0,0,0,0,0,0,0,393935349837384832,0,393935349837384832,2158340895901335
0xEB0Aa0D277312Dda0260fE32a31EE3565af4BD20,0,0,0,0,0,0,0,0,0,8678804802825958400,8678804802825958400,47550491067167784
0xEB1B7C571ACBd461db3386eE6A3FBe4D375788E9,0,0,0,1626862537726249402368,2449463365384708030464,145937352153799136,0,0,768154742585399296,908460712244834336768,3358692232372128055296,18402011408388098048
0xEB3f26bb1A9D07A42802d3105Ad52B4858CcA4df,0,0,0,0,0,0,0,0,0,25416719589752514281472,25416719589752514281472,139256213875867238400
0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,0,31493169733544767488,1316059364712889712640,78021591140415,117472143328454,300322155264860880896,0,0,0,169984129117302882304,1486043611302335873024,8141916435503281152
0xEC8b974536e49A825fdeD3d6041c103616350AE6,0,0,0,0,0,0,0,0,1455101415355895552,0,1455101415355895552,7972386569885071
0xEC9Ebe950cAd79fDE4139714283145137cE24AAD,0,0,0,0,0,992310876409636978688,0,0,0,199795608754291146752,199795608754291146752,1094664475716379264
0xECC96e1dACd78A07ABCd06019b662E16529F7fC5,0,0,0,0,0,0,0,0,0,1293402245002441785344,1293402245002441785344,7086449493277848576
0xED6C6DcD925874dC73516F790014168dFf1FfC68,0,0,0,0,0,0,0,0,1591088949222508288,2289715429839719890944,2291306518788942331904,12553888770299359232
0xEDE00D0267F46e2443B10e75da21d4909C44fAcd,0,0,0,178408493286881361920,268618311778492743680,0,0,0,406113881285,0,268618312184606621696,1471738671879422208
0xEF17FB141Ab528743fE86dE2A40E732C0C32C0bd,0,0,0,0,0,0,0,0,2867,0,2867,16
0xEFDcEA99cDb77EC4F0a474dDa114A6F84a0F3823,0,0,0,0,0,0,0,0,0,7906006027674567680,7906006027674567680,43316387168139088
0xEa09675F6675fd10AF88bF94BD62Fa86B3fB38eA,0,0,0,0,0,0,0,0,18525,0,18525,101
0xEb332A4448352582c90d3962012C06d77e69586D,0,0,0,0,0,0,0,0,0,78733064915099172864,78733064915099172864,431372289732466944
0xEb88911A64e424FB9D922172f1e5b57cE0206B43,0,0,0,0,0,0,0,0,0,4489743633322433052672,4489743633322433052672,24598953355957055488
0xEc595dcE797BAD309498014B762A731aE5E1fee2,0,0,0,0,0,0,0,0,0,3578534796497279516672,3578534796497279516672,19606511580832628736
0xEc83AD6450bca50cAC8070D8e457162A9712F920,0,0,0,0,0,0,0,0,657171859866310410240,0,657171859866310410240,3600593095721188864
0xEc938c0E8A2f73DfEcB5076cd6a3AA72e906fc5b,0,0,0,0,0,0,0,0,90808534211891658752,0,90808534211891658752,497532839252145344
0xEd6686F3daBD9e2F81B67390F7823958701a8E4e,45106411867396072,7248595427600758784,302909550681015779328,0,0,0,0,0,0,0,302954657092883185664,1659864813546828032
0xEf068F4b62ADc95Dd5753133c4e7A5772953A3C7,0,0,0,0,0,0,0,0,4721302474556988,0,4721302474556988,25867646092088
0xEf24d4a0ae6D0AC02cCfF0B8Ac1cdcAddEc28a4F,0,0,0,0,0,1783672872966458179584,0,0,0,2991916335015815806976,2991916335015815806976,16392475023238049792
0xEf32388116B017A30BdA117023edd548946C35cD,0,0,0,0,0,0,0,0,127,0,127,1
0xF06262C6ed502918992810Dd8B4112885392EAF0,0,0,0,0,0,0,0,0,0,52943741051995487731712,52943741051995487731712,290074606256338141184
0xF161E1Ad51fccD598e5C44a536F6659f33D6e0f4,0,0,0,0,0,0,0,0,645997910000,0,645997910000,3539371900
0xF16A42e6cB11Eb4F511d67A7f57b1e09B067DC30,0,0,0,0,0,14569210583609168101376,0,0,0,14398151561542925025280,14398151561542925025280,78886343542136733696
0xF17ac82CB2c92853100f150591973857B1b48D7F,0,0,0,0,0,0,1988012058565431263232,3178187160633266929664,0,1790923594458286522368,4969110755091553452032,27225368232133824512
0xF1FD6ce30AB2a58033aD0e0005cEE5A79DABA82e,0,0,0,0,0,0,0,0,0,22903739931130540032,22903739931130540032,125487795352343168
0xF2041dCba6136A4177CC4059195b2b8626c00971,0,0,0,0,0,0,0,0,0,277395754574026604544,277395754574026604544,1519829590550019840
0xF2224D3dBDc829c91d60839630D7414C42B98181,0,0,0,0,0,0,0,0,3799881570149831,0,3799881570149831,20819253199343
0xF2455A4c6fcC6F41f59222F4244AFdDC85ff1Ed7,0,0,0,0,0,0,0,0,5820,0,5820,32
0xF26C0d320c9A11f90528F9372A6050650a46F525,0,0,0,0,0,274999998921874636800,0,0,0,193089444080061415424,193089444080061415424,1057921925252162944
0xF29EC84193E399253B8BC86380c4DFc9BD569919,0,0,0,0,0,0,0,0,0,200224915265253605376,200224915265253605376,1097016612430866944
0xF2D6c9Ca152Da5305326aE89A470AdDDB5599cB1,0,0,0,0,0,0,0,0,0,1197690882587352832,1197690882587352832,6562054442698624
0xF2FcE1F5BDE1fc7e60Aa58563d4aF6F3F74f4d34,0,0,0,0,0,0,0,0,492517698679996547072,0,492517698679996547072,2698465856021956096
0xF31AeC5bDf7b5A7647Cdb08901cA090b700D38F5,0,0,0,0,0,0,0,0,0,7262064392398367744,7262064392398367744,39788281435652960
0xF3210fD3a22F3Ff84a41b278705A7A4D50CF8b6D,0,0,0,0,0,0,0,0,85042583856044,0,85042583856044,465941649322
0xF35AbeFF1C7fE158C2362db889A8c00D4296354b,0,0,0,0,0,0,0,0,1759195712784868,0,1759195712784868,9638495383482
0xF375dc67aA324dbADDc385d4cd152637C06c8107,0,0,0,0,0,0,0,0,0,82255594707614089216,82255594707614089216,450671954287461120
0xF3Debd893D3788C3b700E3f2ae7EC2C7619A35DB,0,0,0,0,0,0,0,0,506946322412539648,81389933115569143808,81896879437981679616,448706581449629952
0xF4771ABAbB7eda03AB7eac37d1E533E31705aD8D,0,0,0,0,0,0,0,0,7241,0,7241,40
0xF48883940b4056801de30F12b934DCeA90133ee6,0,0,0,0,0,0,0,0,0,34587533683104338149376,34587533683104338149376,189502385270641426432
0xF4d3980029F94A0cE730a041C45ec4243DA59BF9,0,0,0,0,0,0,0,0,578,0,578,3
0xF4e0Aa61Dff65b91630267ef83De6867b9833118,0,0,0,0,0,2376877384990099767296,0,0,0,1656268620757767553024,1656268620757767553024,9074565916095752192
0xF50BF4cdF303F764155b73C42746775EB0b89a75,0,0,0,0,0,165977331707400912896,0,0,0,986466412029036593152,986466412029036593152,5404772129219233792
0xF60b822d9d07ae4f3DD31E675552329C465477A3,0,0,0,0,0,0,0,0,0,345424738714162102272,345424738714162102272,1892555060952430848
0xF610B221F20c44653987165cfEA3018442647a41,0,0,0,99148422734632484864,149281468834845360128,0,0,0,621088525059,0,149281469455933898752,817901466979267840
0xF63e67c383eD9feb32dc14A7a8E5B151f1f56F41,0,0,0,0,0,0,0,0,0,58824180463330590720,58824180463330590720,322293072744795520
0xF6681345b4fbb2D04D14e77586b216e2cE7F47aE,0,0,0,0,0,0,0,0,0,7106026053283654656,7106026053283654656,38933359609574576
0xF694f71dFc3DFE7c7532d5F075F85E2a496e550c,0,0,0,0,0,0,0,0,0,51232511054768553984,51232511054768553984,280698911267724768
0xF6A993a35f869841A7D147E70F4172682b07f373,0,0,0,0,0,0,0,0,205142612836598,0,205142612836598,1123960291860
0xF6F7a399405ca3A6434b390d0221353748cf1884,0,0,0,0,0,0,0,0,4043452637202873344,1500000000000000000000,1504043452637202874368,8240536154928858112
0xF73Bd5710d3e3d4e8DB7EC6058F9fb77ff8414e9,0,0,0,0,0,0,0,0,58964963482541192,0,58964963482541192,323064411869188
0xF7d1ce6BEe46258F1E6A3d4bb33144D4624BE2b2,0,0,0,0,0,0,0,0,4691,0,4691,26
0xF81491b871a1EC959a9F393d977fEbB16f01e26B,0,0,0,0,0,0,0,0,6523,0,6523,36
0xF8208231eb656D28661a32a5D94858381ceD30e5,0,0,0,0,0,0,0,0,0,16379895814995258114048,16379895814995258114048,89744164931380625408
0xF829d4f777B7e32f25340b3950cA6d6be6Fb481b,0,0,0,0,0,0,0,0,999999999999993344,0,999999999999993344,5478921596633245
0xF8554410ce684eE50e6B2698e4a3D4C7063b8FC7,0,0,0,0,0,0,0,0,30408511997185830912,0,30408511997185830912,166605853102863680
0xF8D27d950d178Bbf58c39b42eCa0b5783138c5A4,0,0,0,0,0,0,0,0,75695935913660317696,0,75695935913660317696,414732098054722304
0xF93ea91d48E3fCb4A9D710c6493b4F6BCcBE4943,0,0,0,0,0,0,0,0,863092535108042883072,1686624437542133956608,2549716972650176708608,13969699386755483648
0xF969E21B1682B042246fdB5BB3Af5F44006F5040,0,0,0,1243608341558730686464,1872421918198672392192,0,0,0,0,0,1872421918198672392192,10258852885628221440
0xF9b98AcB1EE967b14dB3a2Ef050a62395aAe0ce3,0,0,0,0,0,0,0,0,46198120732596656,0,46198120732596656,253115881405696
0xF9ca1CCF1AeF6485644105B923472E84B8F0110f,0,0,0,0,0,0,0,0,0,125971435743238995968,125971435743238995968,690187619852533760
0xFA2aD84530857E7CFD28A16F24bE5aafc356042A,0,0,0,0,0,0,0,0,88591,0,88591,485
0xFA3Ad6cfA4d35d82776c9D2B4786Fb10691D2641,0,0,0,0,0,0,0,0,0,1771935665558561226752,1771935665558561226752,9708296585873569792
0xFAEF331D30764566CbE5da00b5f0C921C73ccbE5,0,0,0,58141612161313177600,87540124436442595328,0,0,0,70245935524320192,0,87610370371966910464,480010350320010112
0xFB3C86a5d8CD5c2CBe19110ceCE4FaD08E1EC4c3,0,0,0,0,0,0,0,0,102138538141890320,0,102138538141890320,559609042474155
0xFC9e0e4F0359e0972C02b840B9c36E129f82ab25,0,0,0,0,0,135055151843023681224704,3103479869730074918912,4961458776249819201536,0,37445658652004990320640,42407117428254813716480,232345271528628912128
0xFCacE1f2763371786ac1e63E3Cf600f039B45836,0,0,0,1479322849951555518464,2227322249117132128256,0,0,0,170414829751,0,2227322249287546961920,12203323974283358208
0xFCc80362D7A3F49d38f11312329283645F8C1c88,0,0,0,0,0,0,0,0,0,523865258682732249088,523865258682732249088,2870216679522702848
0xFD19279b98e9Ef6D6626EdFbe0860b24Af3D6ECc,0,0,0,0,0,0,0,0,0,125068407821730365440,125068407821730365440,685240000671017344
0xFD739CC53b8e0aA37599D0421c92056BA6dC1634,0,0,0,0,0,0,0,0,0,2427603723508524253184,2427603723508524253184,13300650468798222336
0xFE130dEE9955C0cB963Ba9A4b6eE7B95AC59fb64,0,0,0,0,0,0,0,0,0,1949756168365763985408,1949756168365763985408,10682561179028140032
0xFF332CcffBeA2F3b45C933063e308fe0FeAFA95d,0,0,0,0,0,0,0,0,49346619736174534656,23300951269901701120,72647571006076239872,398030345728140928
0xFFFF56DbeAE031D882a65ac41A86DdbF636D1F97,0,0,0,0,0,0,0,0,252834905900440480,0,252834905900440480,1385262626320667
0xFa01C614B923a3A6574719574CA4311e8A1Ae08c,0,0,0,0,0,0,0,0,0,1390969764735918276608,1390969764735918276608,7621014284275536896
0xFa93623d6df0f75630d21dA4c13306D6ADcE4F9D,0,0,0,0,0,0,0,0,14198,0,14198,78
0xFaed62c04dDCC796bf947098fD7727ddD339E626,0,0,0,0,0,0,0,0,74666994810357,0,74666994810357,409094610422
0xFb5146803b7dde661aab84915cC1435697cAf896,0,0,0,0,0,0,0,0,723230967406,0,723230967406,3962525767
0xFd6642187Fe4548F6a2d471a346a06828764B162,0,0,0,0,0,0,0,0,1846042423520280832,0,1846042423520280832,10114321702526510
0xFd820c2c3961b60CD332A0e2922Db435293FB70b,0,0,0,0,0,0,0,0,99086578449444552704,0,99086578449444552704,542887594603159744
0xFf69De745c15DcC002B07C4e7029fbc635854F44,0,0,0,0,0,0,0,0,14976,0,14976,82
0xFf6D92b590231aa90fcD82413f1A25466636c5b9,0,0,0,0,0,40937875916514451456,0,0,0,3667124939399422976,3667124939399422976,20091890028028012
0xFfeBf6d66311148429a29Ece5745c75D02B331F9,0,0,0,0,0,15099111583132824895488,0,0,0,40375706168743679754240,40375706168743679754240,221215328507249360896
0xa049AFeF83d112F9B9Ac4E9d743C50aD08EBEe01,0,0,0,0,0,1000000058538966777856,0,0,275830298250,3285727540026156253184,3285727540301986791424,18002243581213302784
0xa06c4B981DAe1e0e8945Eb61380431D83F68bF39,0,0,0,0,0,0,0,0,0,1206605607925893300224,1206605607925893300224,6610897523884006400
0xa13c2DEF62c36697407fBe7d574e946bf60d7350,0,0,0,0,0,206731683809292025856,577998324617423618048,924032048121590448128,0,1031272205008626384896,1955304253130216833024,10712958700464054272
0xa16eF9065Ed74BA514B8B5d7827C9742737ee508,0,0,0,0,0,0,0,0,11235089680695070720,0,11235089680695070720,61556175491671944
0xa18DEAd72c9716dC81DcfdEC77b188129E4856F1,0,0,0,0,0,0,0,0,0,1546573932948765016064,1546573932948765016064,8473557322023060480
0xa1AbcE130692057fa34081A5Db2f27b05E4CfB82,0,0,0,0,0,972354535443048693760,0,0,0,683989357448524201984,683989357448524201984,3747524062392040448
0xa1aEA1B69536f5d1bD4582932EFBaf4301B5e905,0,0,0,0,0,0,0,0,7689509716680,0,7689509716680,42130220854
0xa298B2A4E4F98DF2eD58a042A8fc5e4d31c19258,0,0,0,0,0,0,0,0,411148648732858304,0,411148648732858304,2252651210969048
0xa2aa198e0DFf172Ca1d4376FF8c193fa3D8a7CB7,0,0,0,0,0,0,0,0,653,0,653,4
